artist_uri,artist_popularity,artist_followers
spotify:artist:029RjYsk0DU8LKC92sUyXZ,37,40923
spotify:artist:029TNxYpdZWjCidyQjNmgE,57,1225
spotify:artist:029y9Rz04uDUKBgWb7Im2m,0,304
spotify:artist:02A3cEvlLLCbIMVDrK2GHV,56,194354
spotify:artist:02AM03mK2DQTiDr33b87f6,21,2294
spotify:artist:02AVM9mm286g1mgOLmo2JP,5,25
spotify:artist:02AfNHKlkhaU7geymsecab,35,8679
spotify:artist:02AtoTVMuLkKhZsH89ULcL,9,700
spotify:artist:02Ay0xb3u177rlIOA1YmGs,27,1028
spotify:artist:02B3Os1lCLuWR6klPJiQpW,49,28466
spotify:artist:02B8Gv13ubG6hQ3hoYW8d5,21,166
spotify:artist:02BAHrGxaVOCfRh0iLMMQ2,30,22258
spotify:artist:02BMnlA7rSCkmRL0bk5yBI,26,16865
spotify:artist:02BcBZ4BVQeRuH6h0RoU8s,28,6
spotify:artist:02BcGKNPZSJt3NdBqNG09z,39,8987
spotify:artist:02Bl8I5jXlMRfDSL5swBOm,39,49443
spotify:artist:02BzRHJmacwwmvyXRzRApY,5,34
spotify:artist:02CSsXlCyOTZgxKnmxweqc,48,16850
spotify:artist:02CgamcZc41Ted6RGvMa6q,15,16
spotify:artist:02DWGcShQivFepRvGJ7xhB,56,195142
spotify:artist:02DsArEaXklbGbfOQeCdzN,12,269
spotify:artist:02E9hsI1o5kTbiYlP6Ae8i,46,10343
spotify:artist:02EHqe9onqarB5sxNiLdOf,17,170
spotify:artist:02EVANzKGRlR3TTTiaGAoA,46,15832
spotify:artist:02EkiP3hYgkSISBAS0nfjG,56,2083
spotify:artist:02GllU0R2JPVQ6XcSayCmN,12,325
spotify:artist:02Gz7Nb7bIi0oxLIXYELYd,34,18029
spotify:artist:02GzPLj2yWvXwcVC1ZRFsx,25,7
spotify:artist:02H68OmCeljWgjoVQVOB1v,26,11476
spotify:artist:02IFYoziC7CpQRK8fbehUY,45,107070
spotify:artist:02IG6uwBnoEqOd3siW6o5K,0,168
spotify:artist:02IYD7NORepp82HZMGvo0z,14,35
spotify:artist:02J1zj1QPj7nlJiKGX6wgY,44,314
spotify:artist:02J5vpDqDrV65DkquuPJSX,23,5461
spotify:artist:02J7bo06ZZ1XmSGochlWak,46,21175
spotify:artist:02J90Pp9uneyMMBviCz0BV,7,251
spotify:artist:02JTFUpX3CgLWXNKEXIvcb,39,148664
spotify:artist:02Kg8FUEOMP356Zpy6oZRz,33,174
spotify:artist:02KgVdmgwggTffLbhjTxqB,17,1557
spotify:artist:02L5Rmh1RtTbHOBdzPzfoQ,44,39535
spotify:artist:02LCsC9OOVUNkrSEYZLESC,26,227
spotify:artist:02M2gHcjDfpPVmylQEIQ5l,32,1050
spotify:artist:02MAGKfMlJmL5qqXaAS2JK,26,239
spotify:artist:02NVKuJEatxb1WGtWwJofa,4,211
spotify:artist:02Nbktg6lCJiazPM6YYTMz,52,609517
spotify:artist:02NfyD6AlLA12crYzw5YcR,57,1297932
spotify:artist:02NkCCahOvRNuxKwbgoZbN,9,865
spotify:artist:02Ok0rA4DUmpWuALgD54iY,40,14775
spotify:artist:02PEhzGH16gaPuzm29f0zL,37,47151
spotify:artist:02QLDm7vKE5aNu4ovk1rE9,11,237
spotify:artist:02QaTKGbI6W9D80tPSqJ6i,30,1258
spotify:artist:02QcKlcRiv2tXgI669XopZ,34,3738
spotify:artist:02QfOJ9WoHBZ7SOc016zJ0,28,31
spotify:artist:02QidEaIgtVtCLhfCk9OR9,24,811
spotify:artist:02R15GMqYDYuZPeIIwrcZ1,3,1202
spotify:artist:02R8Zn8unA3kV7zvyVQnox,6,4313
spotify:artist:02RMYgMewVfvyoxyAbegTo,51,60519
spotify:artist:02RhvXTIhg46MyWF8yN6GG,42,90308
spotify:artist:02S4ky4seZriPGxQ2JWQqe,43,36
spotify:artist:02SENF0XVfxRTZrniEV2aF,38,27461
spotify:artist:02T9iupvpUM5kUAXy74bOM,13,689
spotify:artist:02Tq76MwpeoRu3BHIAiaio,69,1766926
spotify:artist:02U08GYoxomDe3lyEmMvNp,39,1682
spotify:artist:02U4dXZhGSo07f66l8JZ91,51,60286
spotify:artist:02ULwMvshXuPLLW7aoPFkm,32,1120
spotify:artist:02UTfx9pxLYkiuMENQe2IW,39,120796
spotify:artist:02UYAhAK74cyfh0UU0yngz,32,162
spotify:artist:02Ug6oUmJjgj9FMKVfjjXm,32,6389
spotify:artist:02Um2HIOrUdsy3wqPBZwsj,55,1187361
spotify:artist:02VSzyVA68par8UGNNRbAN,36,16566
spotify:artist:02Vjcy8yd6eHu8QMYNMIAf,37,736
spotify:artist:02VzZVNZKt9ncQ4m8lfmcH,26,40679
spotify:artist:02W3i4Iv6Ih7N4amsnQHsM,12,1013
spotify:artist:02W3jtQXLPZowkkPLV22eZ,2,213
spotify:artist:02WdyNlw433XSxlOPC7FhA,35,12410
spotify:artist:02XS6Xu7XFGBUHTWaT4rs6,44,6156
spotify:artist:02Xpf8IlAGeelWAQZP33kQ,48,27927
spotify:artist:02YFwGQvc8ELtBL9c2JtMZ,48,42237
spotify:artist:02YLJJnWC7YQVixkjEBRn7,59,280911
spotify:artist:02YPQh1YbfJKsPHbDsozzA,19,193
spotify:artist:02YaxxSvp4kXUIgBmmb9NK,14,24
spotify:artist:02YzIekYco9IxU1HZuVg0C,17,107
spotify:artist:02ZCVD3nqfqNId8lvpvCBb,39,15938
spotify:artist:02ZtVIjKL1PYLlMmP1sz0h,56,390137
spotify:artist:02b2mPlS0pD56rsHpTts9B,10,2432
spotify:artist:02bFE19EZ1hxEYCic1foqS,47,122127
spotify:artist:02bFTC6pHZSU90yfY8OefH,23,3718
spotify:artist:02c73sVTVC2NrbEjCdhU83,48,15378
spotify:artist:02cgbE5SpwHn1ekru3U3Rv,34,6046
spotify:artist:02da1vDJ2hWqfK7aJL6SJm,56,560116
spotify:artist:02dlxWrWjfzMAMxb8hTKFO,0,4
spotify:artist:02eGekE35DrC5E0qH4kh3H,30,2579
spotify:artist:02ep1mxR5xAc2t9m0ZyGL6,20,503
spotify:artist:02f6OKV3ImIJrm3UoW3Oue,15,4449
spotify:artist:02fDf7HEPtBZLtPzCyxSR2,16,14689
spotify:artist:02fGYQg3rOodHqBQe5LT46,29,7217
spotify:artist:02frazNrWgZCxUEf4UTfHt,34,122891
spotify:artist:02gxa3HE5O0zBKRjeDh6Ba,40,12242
spotify:artist:02hX8ti6ejYtwysGtg2kLK,30,355
spotify:artist:02iDpEyQEszVATpi9lVFAr,0,1
spotify:artist:02j9XUBclCMsvYxjOoV1I0,40,345
spotify:artist:02jb3iJUcjIVwucRa5YXTn,20,13333
spotify:artist:02ji6dT9gN9LUtNlMUB74C,39,1469
spotify:artist:02jkPxmytH0Jj7qtp1qooI,39,29060
spotify:artist:02kJSzxNuaWGqwubyUba0Z,76,5151553
spotify:artist:02kU78WfHXLRT2GvnmzNaA,39,13878
spotify:artist:02l58kgFNVlUnTrj65AQiO,10,3222
spotify:artist:02lQyTg7WFMOKP1wsmJFHQ,35,26117
spotify:artist:02m6wHRJMvgDifeSFFlkws,9,232
spotify:artist:02m8uwllqzlUrarvxcWO9c,41,34197
spotify:artist:02mGT0wIwYgywUfjA63rZf,13,41
spotify:artist:02nXRBdOSxeWufeaydQITx,26,117
spotify:artist:02nZLQtQ4vL5iHyp6atBrh,39,25122
spotify:artist:02nqs3YdfX7Th3gYTYFrqc,43,16729
spotify:artist:02nqwOvmlIhYQtZ5kVqJZm,53,2321
spotify:artist:02oFrWT7l0AKMEnJI6iTIB,27,24267
spotify:artist:02oLSAhxVY1QPjjP5UBDXi,11,472
spotify:artist:02oW60rlHXuLMBiODd6nob,48,32540
spotify:artist:02onqdkvTxxy6tNJWnjnFU,37,9187
spotify:artist:02qHcQfJCm2XlAnaJ5a6Rh,59,198725
spotify:artist:02qXVbvAMyWhdHb2GfUcXM,58,20147
spotify:artist:02qYOFsU9H00j1hfxWxCNU,48,741
spotify:artist:02qlwM8fpqep7vX8KKEFmK,53,8300
spotify:artist:02rbtsxmzmlWKtEZ4DLZr8,29,11040
spotify:artist:02rd0anEWfMtF7iMku9uor,63,1854032
spotify:artist:02seUFsFQP7TH4hLrTj77o,62,576240
spotify:artist:02tKmsUnu6UIYpTx5Wyle8,41,110033
spotify:artist:02tMMQq24YuQYDgFNbQBlQ,12,692
spotify:artist:02tOxdZL6jluBgUL0HCPXs,21,3981
spotify:artist:02tgNkcuWFm20GTCd1hrmV,8,129
spotify:artist:02toRPyXxedWLNZMivp9hn,23,165
spotify:artist:02uC7PMc664MCuLgkz41DU,30,13744
spotify:artist:02uOKPzjqd4N9DVo4lsiU4,35,3286
spotify:artist:02uPe16VFxPaiueQsPEDkE,47,154477
spotify:artist:02uYdhMhCgdB49hZlYRm9o,54,512168
spotify:artist:02uZIZvqTNeMAbfjQedtdF,47,58288
spotify:artist:02usiGXga5g4aQteRySLXQ,34,32182
spotify:artist:02v1vXUZgMBqALwtfANCdK,18,2107
spotify:artist:02vN8RRlEBalUtkJOqGYQ0,20,14995
spotify:artist:02vT04WkgQ8dO4f1GLMTP9,59,35723
spotify:artist:02vWERJ8STBgtOeBEBIMno,21,214
spotify:artist:02weRmIvfXFNR4FAIXEQSo,24,766
spotify:artist:02webJBGgnfDsnBl2O9b5s,15,150
spotify:artist:02wmBVA2acqB6HLQdRfUwN,31,705
spotify:artist:02wrovsROEQpMXNTxk8uHI,51,17260
spotify:artist:02xGrkvi3hMrDW023OJNAc,32,45705
spotify:artist:02xOb4SlkSPMU58JsvdStc,2,150
spotify:artist:02xaLTHeUgXhM3THo3y7BO,15,1096
spotify:artist:02ysP9OjODcaMSXe6SHAre,37,10802
spotify:artist:02z2wzPVdsZWkKB0BRfhBM,41,51
spotify:artist:02zKoKfNVxQkU6Au4itp0f,23,1828
spotify:artist:02zMQvIvPXbVOLDdFqbFUn,29,13581
spotify:artist:02zPEtdzUWnPToEVLRiQ7e,46,72297
spotify:artist:02zs7OtXn8UAl8HAc6hfYZ,36,60
spotify:artist:030MhP7ThfCXXOvCKmPW7B,8,339
spotify:artist:030mETXnjEpZl2SblX0VP4,39,1871
spotify:artist:030sRm1rnXI9MeQ23pdax8,42,584579
spotify:artist:031twbxGQ7f2Qbvt40k7OB,37,3674
spotify:artist:031y0E5jh89BJ5NpNg8Iua,21,3258
spotify:artist:032VUc1I0t0LmseqIMxd3M,19,200
spotify:artist:032xRttvP1MIlpFvM8kTry,2,11
spotify:artist:0330hhfjAyvYe2YFcVaD4t,44,801
spotify:artist:0334oJHhRSKJRHKpE9i62h,38,65675
spotify:artist:033DxVOVQqNlUy6yEI03ar,31,4498
spotify:artist:033UemSvGVe9WBWUpJ02Fp,35,4333
spotify:artist:033jXqXsPX6VM4DNx6F0tB,38,5451
spotify:artist:034u8Qcs47NHkRQXaWkLXW,50,42206
spotify:artist:03566phOA8ApY5ScFcwxLR,29,1871
spotify:artist:035KHOtaTMMoN7YASM6mwk,19,2069
spotify:artist:035KTZW5eXWeVHZvkCGHPp,29,3692
spotify:artist:0360rTDeUjEyBXaz2Ki00a,48,12125
spotify:artist:036o8KM9eLv1TI1xoclIXw,29,150
spotify:artist:037Qf6TiWsliaE0UuQB07S,23,4874
spotify:artist:037aosAyHBkIteFE5QP9mh,14,1404
spotify:artist:038KDjBeRcOyG11UjWbReb,19,11478
spotify:artist:038TPyCS10QOwQQWOaAOF7,4,129
spotify:artist:038eFF4f9kgnbGrrfy5YTF,30,1272
spotify:artist:0399oiMcmbOzzsYQDNYqxn,54,263265
spotify:artist:039HWymb5EJiSHhtlJctsi,49,28777
spotify:artist:039RqTllnxmXbFgVjtcZ3l,7,430
spotify:artist:03AVZyE7WnmLY4rTL1s0RP,49,27477
spotify:artist:03C9IJtseK0NX9zw53URjF,36,1644
spotify:artist:03CK8N8CSSPg3ZFEmkGCpR,31,11526
spotify:artist:03CZcjA54h0fCMldJFPfSq,43,170
spotify:artist:03CueHDpVcwXQZHeBlZUkd,52,385469
spotify:artist:03D3ujxWdmzpW9haRINkM8,25,92
spotify:artist:03D4LIjTc757nhPDNmiZ1x,42,799
spotify:artist:03DadGlAiDI0chFT1ipwb6,16,274
spotify:artist:03E7w8NrBr4lNCK33TQyil,51,605036
spotify:artist:03EV1JpYOKlc2jSXj0TQrM,24,612
spotify:artist:03EYBMnqSchCMp5D9qmFXi,61,259213
spotify:artist:03Enzet8KLMkjdeQnbqbmn,53,251192
spotify:artist:03FKngvcynr4H8PuTP8n19,32,26982
spotify:artist:03FezWggLlPmC6DLgMNTfa,13,1143
spotify:artist:03FiyT61gVIy08oxFm6xZC,51,246003
spotify:artist:03GruNQP8X25PCoWzdvIGZ,63,111010
spotify:artist:03GzpL2janHl0iKZcBZXse,41,4768
spotify:artist:03HEHGJoLPdARs4nrtUidr,42,63736
spotify:artist:03I64WdGqG6xrHN3HwaWr6,18,512
spotify:artist:03IjJnPnw3H3iUfqiXQaqb,32,205
spotify:artist:03Iz2T21dJ2qZqYFLmJGt1,29,5240
spotify:artist:03KJxEQYBqhmSqdqI1tEgf,3,127
spotify:artist:03KZ3tIgA3DSCU4o8PahVG,49,95258
spotify:artist:03KZUWKQujlCcgEdcrkvWd,34,10626
spotify:artist:03LEDukdM723NRLz4UXeNv,54,168295
spotify:artist:03MVmfitJTVJIxYmObhQn9,54,204772
spotify:artist:03MbnQnCTCSiRWUbmEgo2r,49,89
spotify:artist:03MfTqIibYLPqj5JLUJvPn,33,3982
spotify:artist:03MgOjRS1TG6x7OhAB9ZnN,36,54490
spotify:artist:03ODvxPFTYW0NS7wnXclYG,37,3192
spotify:artist:03OK1pntrrjPq7ifXQVosM,0,444
spotify:artist:03OMNIRl2S7PLASNxIeION,24,3231
spotify:artist:03OYYbDXTs2oyNyR3q6pn1,30,3268
spotify:artist:03OoNuy58NkzzsYfwwlTTU,5,134
spotify:artist:03PCdNvkF81s7xHmtkNcoz,45,18504
spotify:artist:03PaZ9IYpD0VVrZeUatPC3,20,1207
spotify:artist:03PnQHlbH5nDDVX3hNg628,69,121499
spotify:artist:03Pok3qinn4CrMlEB12s8l,5,202
spotify:artist:03Q3v2Ft3dDz7kgHdx8kGc,20,7
spotify:artist:03QTVe1gbMUcw3wF1Vdn4k,15,307
spotify:artist:03QeTOfxTku6SXOi5eQJ83,30,957
spotify:artist:03Qx159jmT9mvmw5YjzvAs,60,25327
spotify:artist:03Qx8J2OxTAGgZqZ4rnaB0,36,26442
spotify:artist:03R0oou8M9qy2SozAyYAHT,26,137
spotify:artist:03R5vvmqjPsxS7Y5be6IAY,65,775
spotify:artist:03R6r9e5DPFzPQ0UJojAIn,59,85433
spotify:artist:03SBMfoHX3EUENFwFoLN5i,54,29151
spotify:artist:03SZ5zVrrY9ydcNEqpaQrZ,28,1542
spotify:artist:03SZmfKAgYRQKUwy0EoJUa,66,2980178
spotify:artist:03T8GHHcCEtcfnjbP5aHLg,52,51502
spotify:artist:03Tk5nZMEoqaWZOXoiN7Km,58,6841
spotify:artist:03TpTPLRclj2iknzWXAXjP,49,203739
spotify:artist:03UZwtrCiMR9P10LcjQ5Wu,49,60998
spotify:artist:03UgRdV3bSLEHGmdagyM0e,12,2078
spotify:artist:03Usizud7onAiPocQkcK5V,42,269
spotify:artist:03UuLdT1MX5TWhsbqegYYr,24,1078
spotify:artist:03Uxnv0S5yon8NjFeBF3Bu,32,464
spotify:artist:03V9CETRDY82iAOOa0ajNn,59,362
spotify:artist:03VdcHO2VX361oY9vP6Pcj,1,14
spotify:artist:03WLEHliyfxsVgAriPU6QA,31,1617
spotify:artist:03WrOkxi8Ktm2tBYI1Z7vV,32,12161
spotify:artist:03X2rnTnfrpid7yLZfUSGn,36,10641
spotify:artist:03XDTtBcCjJVSDrvs322wd,27,718
spotify:artist:03XSVbjjgDX2hrw1VXlj87,14,5505
spotify:artist:03Y8LXaVg8dd7BdYneDBZL,7,107
spotify:artist:03YMunHBU0yB0WIGH6RGE9,24,146
spotify:artist:03Yb3iBy9GCifXiATEFcit,71,4079249
spotify:artist:03YhcM6fxypfwckPCQV8pQ,53,237231
spotify:artist:03a5eVjzFyQlR4XyVSwt4t,46,338536
spotify:artist:03b5zfYHJxK8v6IpTnVUlX,28,115
spotify:artist:03bYU8vPMd45QD6byp08HJ,34,3272
spotify:artist:03cKp5D84KyvDWUrTBovl4,30,2483
spotify:artist:03chYkHOZA5zMu5AECtZ82,31,5488
spotify:artist:03clm6bkzFpvWraEFGuNIc,29,44
spotify:artist:03cvjFEHz8eGwYHq1L0Pp2,61,938510
spotify:artist:03cwCzIWQ8BRmXjGPDAL04,42,132402
spotify:artist:03d2mJXSMtuPI0nIvLnhoS,68,388522
spotify:artist:03d3gEeUbbpEOOoRVfX1zZ,21,10867
spotify:artist:03dBLURxQxZxLkYKteHBEN,43,8119
spotify:artist:03dQpGxuD9z0ewUdSNhNfw,19,428
spotify:artist:03dgMbqosvNOQzxyfqALkq,51,2874
spotify:artist:03dx4cJIiF8Ig3sMZmlKuH,19,258
spotify:artist:03eDUUGnhtm4xBtxkZBIgM,28,82
spotify:artist:03eX3RX46RbMeY7FA8xF99,62,527
spotify:artist:03ecK3VXicJTp6lNAcNacG,0,4377
spotify:artist:03fAgNGmTOpMcJDAEGQGNS,36,3122
spotify:artist:03fCnnnuTnIahIcmQ8NjM4,24,3200
spotify:artist:03fFgg9RI1A45YBNlNqtIY,22,366
spotify:artist:03fLoIOO015incUitpfkad,58,452648
spotify:artist:03fRcI52vqRxVARbRMAosp,13,1242
spotify:artist:03feorh2ud2VxCrgRcsaLx,40,22
spotify:artist:03g32kjZ1CsP35h9HYPesz,19,724
spotify:artist:03gL68YcoUyOzV0a5p69La,5,381
spotify:artist:03gMsWBnlCYwx7ivVnO0WG,34,21496
spotify:artist:03gPmlSKhjsCK5eMUCTowW,41,12270
spotify:artist:03gqIcwMvqqFEPJMkN4khy,12,2292
spotify:artist:03hG7s3MUquIZwa4OvtLD7,36,589
spotify:artist:03hRK3ed4wdJJZ3NzkEE1M,38,6038
spotify:artist:03hfAxVdAWj7kxDnSG0fLD,51,230079
spotify:artist:03hlOXqRyyXO3ectp3eEbU,36,88007
spotify:artist:03iBHisjuXmNGwDP6Xoky6,14,1551
spotify:artist:03iIha4mNgohGeWoOqLrXm,28,4709
spotify:artist:03iJDZgebs4CLNrriGzyw4,53,292981
spotify:artist:03iXYfVe4ZvZ0Q0dfLxzKc,28,30926
spotify:artist:03ilIKH0i08IxmjKcn63ne,50,373882
spotify:artist:03jMNKZ7bfBuHdZUqeJyv7,32,9504
spotify:artist:03jQKs4RgKZD4DpVZKCQ1K,32,16420
spotify:artist:03jnpPR3JC6ACsiJ9zQDYL,10,323
spotify:artist:03k9g5Rm4AZsK7NQKYzqvZ,1,457
spotify:artist:03kJMjnglfUqv8ReOql96z,1,41
spotify:artist:03l8MKqtSTRh6MaKr0m4aQ,23,2067
spotify:artist:03lSoyOrDIk1lqFzmyl2eB,24,7541
spotify:artist:03lamRtaO7ZuCSn2qFfmMN,19,4515
spotify:artist:03mNwkOPahk1RQPvo0Atx0,16,84
spotify:artist:03mSyk8iX58Lkn5YGHmaiL,41,18158
spotify:artist:03n0Ll5tJjUxajYOvc0TQm,35,22803
spotify:artist:03n5UIywxQr78Le7yhGitT,15,222
spotify:artist:03nbGhBeCpkwvFiWOza94s,1,292
spotify:artist:03nnahQVkqASmP2XrU9YRR,22,90088
spotify:artist:03nwE5UXRPkOW6yhXHekDS,19,116
spotify:artist:03oF6d1zWvp7FGXwVbcbUU,13,309
spotify:artist:03oWHkoyY0FiH2IggqwhlW,46,22333
spotify:artist:03ojdQidPtScdEq8KU2V9K,44,15043
spotify:artist:03pEKz09CycmEd5s2itQKa,24,3083
spotify:artist:03qM4LmPCrR7CuHTE0WAIW,51,163094
spotify:artist:03qxvoECCA1x6c814d4mTK,9,365
spotify:artist:03r4iKL2g2442PT9n2UKsx,70,2461654
spotify:artist:03rlubJFN0KCfvjKwt25D9,35,2328
spotify:artist:03sYI7Ckj5JOq6cYowPUmo,48,558
spotify:artist:03sZi1EjCnl0b3Irnqa9NJ,29,435
spotify:artist:03tVOv7gSU1197Ptk940Mi,2,1049
spotify:artist:03tes5RhEvH2dX2eDeGnRn,54,19806
spotify:artist:03tfKFHhDoDqF73vCI3cxn,37,36133
spotify:artist:03u3O2Nv2hOb00DRFYEISs,48,4782
spotify:artist:03uMw43UVu9MsQCcHVSGjX,58,264700
spotify:artist:03uZO3ld49qo2B5Y39Io05,16,85
spotify:artist:03ufhL1mZMGBbG5Z0EfrdF,19,1689
spotify:artist:03v8mY2OzK8jTTjsPAV80x,12,82
spotify:artist:03vGezkHp9TYoKOtxZlUj4,28,39477
spotify:artist:03vWQx7x09Nqiv7Ks0HC7C,40,544
spotify:artist:03w2B48cfjoQb7x9kzj2j7,5,437
spotify:artist:03w34DD2My0dP1B3EqnRns,8,230
spotify:artist:03wLIhpkRcciwDJ0WXBbjN,15,1329
spotify:artist:03wXs7pFXe8eXUbpFq2W2N,49,1794
spotify:artist:03x8J6Fk7L3sOVtafp87v7,0,273
spotify:artist:03xcT10aipgYbYqusG7GWY,34,44464
spotify:artist:03xwz7WIgSiFpJrLGPybxT,28,886
spotify:artist:03y4yOxhLk6MDJ1bV424uO,57,16105
spotify:artist:03yONYc3fTInmqF2aBTy7c,9,63
spotify:artist:03yzClwzHK7M7wiQMQixry,52,6883
spotify:artist:03zWCCGrixU8hjtzgf8VRK,34,277
spotify:artist:03zZcknfJrWBWX9NGuZDqU,33,1091
spotify:artist:03zz3zpyV15ZGw1cgjZ7tj,56,736301
spotify:artist:04028XCsu1NbFcypg2g559,31,1646
spotify:artist:040Bv6cZTRh30LyyYVXgJX,37,49724
spotify:artist:040Fqhc0l7a4MPeDx6cneh,58,123176
spotify:artist:040ydyDkutRTUunNufxr5T,27,2164
spotify:artist:041iTeoMIwXMlShuQPIVKo,63,396303
spotify:artist:042mLfOBpH8OoX8A6sUYhf,48,117968
spotify:artist:042nzFWY7BeyV1sTONjB6B,29,4420
spotify:artist:043Bey7ngSGRFpJftAlKpi,45,150219
spotify:artist:043Z4DlT3pZXHXRLbUyNOj,18,5703
spotify:artist:043cyQpixgQIhsOQRxxmyW,4,376
spotify:artist:043r4OwwUAYREkBLK5jAiV,53,241691
spotify:artist:044fvUhRTN5TrqQHRjAFrR,1,68
spotify:artist:045asKAyJ8bk2wKJt7j5YE,43,8688
spotify:artist:045vOffxVPFfgpn3qjn5Yo,32,905
spotify:artist:046EZRISm134ffLMulDmgw,1,140
spotify:artist:046RRGSoYRQ7qIKliJJSNS,47,112749
spotify:artist:046Z9C1ZgHRIkOjcIJTKDk,15,192
spotify:artist:0470FSE19wkoZe4R06GW9i,48,9919
spotify:artist:04735OZRCyYdkA5Cay4qkG,41,71
spotify:artist:04766dHUt8NRpuU4T6ze4O,25,697
spotify:artist:047D9GgqEzyMoULd2oKr7G,49,329793
spotify:artist:047uchapY09inkm2xY0SP3,23,1100
spotify:artist:048CqIDe4PysymPNk8SD4N,41,1269
spotify:artist:048FBwXjFYBWxSggPDipic,50,232648
spotify:artist:048LktY5zMnakWq7PTtFrz,72,1246675
spotify:artist:048eLqPGxqWk7PblwFmXgE,49,4203
spotify:artist:048yEUBvTxp1wtTLs7Yatg,20,30926
spotify:artist:0494lwWXTnzzYxlGM8czb5,12,210
spotify:artist:049PCS2PwaRUKD1bU18JML,26,4296
spotify:artist:049i3NJRKyn0tQPNTwrKYO,31,14112
spotify:artist:049qisXXHEXKQSQqzbr14Q,43,1489
spotify:artist:04AIS3XqFcq2k8w3Tx4AmU,48,797543
spotify:artist:04Bq2hRCsdZEQ9cKVDXN3R,7,309
spotify:artist:04BsFJHz7AXSMplf200Xrt,48,9425
spotify:artist:04CCzE0uOcU2TT2DHStNQn,11,371
spotify:artist:04CZkKVZAlAF58yGesgE8L,24,472
spotify:artist:04Cc5ks5mhKFesBhpe4TSl,23,6643
spotify:artist:04D9D5rdQL9z4fmY0MfkQT,24,255
spotify:artist:04DK7eMmz7xIGgpeVZGEJl,18,118
spotify:artist:04DUpHOyQqwbHFyvIhcGi3,53,278488
spotify:artist:04DZYGCXH33sCUy5mDXmJb,9,1808
spotify:artist:04ENOEpTQgKEVWrvlHwdzN,45,31607
spotify:artist:04EtISZ8PsDMgR7AJTC9NO,4,475
spotify:artist:04FGMCgYEvpf6my4V7ltxY,27,827
spotify:artist:04FsFHujpuqonrPXZrEJlK,62,609688
spotify:artist:04FzGJxkYQ7zIRoCLQzLqR,44,18010
spotify:artist:04G51vZ0ssYsYES9Xqb5rd,0,216
spotify:artist:04G5A1gV77HhuxTk0pAnLf,13,58
spotify:artist:04GCjO1r1hPelibCUq9S8H,56,85025
spotify:artist:04H4Esj5jxaThmH3mcL2Aa,30,757
spotify:artist:04HjibunL2jGRLEqVEMfZY,45,35523
spotify:artist:04HqRx07Bv9gh7rsrMTqs7,62,236778
spotify:artist:04HvbIwBccFmRie5ATX4ft,45,211252
spotify:artist:04HwdlOSZ8Rnmp4D3vyjI2,50,10418
spotify:artist:04IqnuIuyfwslY7sY9n5GM,10,14
spotify:artist:04JIxSs2P0iteVWtaskfeh,43,76622
spotify:artist:04KTmShSJF84eXqUcis0Qw,30,10300
spotify:artist:04KTuIKAn0UgWuZiWvBXoo,17,3840
spotify:artist:04KeDyOylTdByKnOdmpboo,1,159
spotify:artist:04KmByEP6icXVY0PvJaMMp,41,73787
spotify:artist:04L4Y7Hkc1fULKhFbTnSSs,49,20707
spotify:artist:04LIHk1SobiQwt2tlupoAV,59,493838
spotify:artist:04LmdQOsJRkyf8l75OvA2i,39,62
spotify:artist:04M031J6AL6BMAl8mRYxHy,43,11696
spotify:artist:04MCDCC2OfRZGS1QQMDkeO,25,69
spotify:artist:04MM8XFEOwzjlytvJyYqOV,19,816
spotify:artist:04MVCijgjsjye6xDNnKR8x,10,642
spotify:artist:04MWLHiBtM6bdSM1aRGJyy,60,461
spotify:artist:04NGzWjGzW65dp8P0Ucorb,4,68
spotify:artist:04NOFvtSv6ElxAgVdXsjdt,32,30820
spotify:artist:04NoB6Q4YD7zyqmcrluNOF,0,39
spotify:artist:04NtfTeul9H9B41tPvF3MG,63,12012
spotify:artist:04O00MEN0lHEKWTwRjb1nS,47,3780
spotify:artist:04O0M04kKjydW9sWymudeG,8,158
spotify:artist:04ODUFbCbOCPjfguJtRQAJ,12,721
spotify:artist:04OgqjhhvfxYlkqE5cjUj6,11,434
spotify:artist:04OiJBqGYUte90CxMzPqdo,14,579
spotify:artist:04P534zVbSArB5tYzLbqEk,20,1890
spotify:artist:04PHmOO2YEDLmkcuEM8vzP,42,113
spotify:artist:04PKHblhFuILFPHMgaEblP,0,586
spotify:artist:04QAHqsyX2YvreBDLkgpXb,34,1533
spotify:artist:04QHNiih9ZesPvals6II1h,70,1063634
spotify:artist:04QX87LYiClSmPn5BcZd21,20,1632
spotify:artist:04QgfIIHBRS0b6XiY3kYYy,36,42324
spotify:artist:04RNBUTa49gFIa0Kqc7UYQ,10,1018
spotify:artist:04RtvnUz0XrUbUZzOA8ZoW,52,262747
spotify:artist:04S1CtevxNth6ziKrxx7AZ,30,2292
spotify:artist:04Sef0worVfEXd44ZC6IPj,29,4098
spotify:artist:04SfRkZuVH053pkLLcP64q,25,136
spotify:artist:04T7QEqAiQBW12loi1g2CO,31,2407
spotify:artist:04TFlGQhDNjfyFEbnrVg4T,11,2379
spotify:artist:04TVfWdJWbfH0FOT2zA1Tg,61,690958
spotify:artist:04ThFcWMPI7CXD55weRsNM,1,97
spotify:artist:04UWvFdSYUV4wv6UJ0mARE,46,29091
spotify:artist:04UzF9idSlkS4ALU1hX2VY,19,794
